,sofifa_id,short_name,preferred_foot,overall,player_positions,weak_foot,skill_moves,work_rate,body_type,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed
4233,224459,V. Salazar,Right,71,"RB, RWB",2,3,High/Medium,Lean (170-185),87.0,48.0,57.0,69.0,64.0,70.0,60,47,52,66,35,69,47,35,61,65,86,88,86,66,74,55,62,84,62,49,76,64,58,43,36,55,60,71,69,13,16,8,7,13,
4234,224584,Jairo,Left,71,"LM, LB, RM",3,3,High/Medium,Lean (170-),87.0,66.0,65.0,74.0,30.0,42.0,71,66,40,66,57,75,62,48,64,72,88,87,86,53,92,70,47,51,37,64,40,36,73,65,61,63,33,21,26,8,10,7,13,13,
4235,224874,A. Pellegrino,Right,71,LW,3,4,High/Medium,Lean (185+),83.0,72.0,63.0,70.0,37.0,64.0,62,71,62,63,73,70,69,68,58,69,83,83,81,70,57,75,73,75,64,74,47,39,71,65,64,74,34,33,32,10,16,10,11,8,
4236,224962,M. Al Kuwaykibi,Left,71,RM,3,4,High/Medium,Lean (170-),87.0,66.0,64.0,74.0,27.0,54.0,67,65,42,63,68,75,69,59,61,70,92,82,93,58,93,68,79,72,50,69,36,24,66,65,56,57,29,22,24,7,13,10,7,12,
4237,225289,N. Fernández,Right,71,"ST, LW, RW",5,3,High/Low,Normal (170-),85.0,70.0,60.0,74.0,31.0,58.0,60,73,69,64,65,74,57,47,50,70,89,82,85,73,87,66,85,75,47,67,55,29,74,66,67,72,25,27,25,7,14,10,11,8,
4238,225317,K. Nisbet,Right,71,ST,3,3,High/High,Normal (170-185),75.0,71.0,63.0,68.0,38.0,71.0,53,73,68,66,67,66,65,65,59,68,77,74,70,71,74,72,69,75,72,66,66,45,73,68,67,69,30,34,32,7,13,10,7,13,
4239,225356,A. Ibargüen,Right,71,"LM, CAM",3,3,High/Medium,Lean (170-),91.0,63.0,65.0,74.0,36.0,42.0,67,64,44,67,49,74,61,52,61,70,92,90,89,66,82,63,83,49,33,63,46,34,68,69,53,62,51,24,21,9,8,14,14,9,
4240,225629,T. Valls,Left,71,"CM, CDM",2,3,Medium/Medium,Lean (170-185),65.0,66.0,73.0,71.0,64.0,69.0,71,62,58,75,65,71,71,68,71,72,67,64,66,70,67,70,72,76,70,71,57,65,66,74,67,74,62,67,66,9,9,8,16,13,
4241,225681,L. León,Right,71,CB,3,2,Medium/Medium,Lean (170-185),58.0,37.0,47.0,50.0,71.0,72.0,28,24,69,68,25,33,29,58,50,73,56,60,46,62,52,55,64,69,72,52,76,69,23,30,45,55,70,75,72,12,7,16,9,14,
4242,225682,M. Pineida,Right,71,"LB, RB",3,3,High/Medium,Stocky (170-),73.0,44.0,64.0,63.0,68.0,72.0,70,41,69,70,39,54,48,43,56,69,71,74,69,68,75,50,56,79,76,42,58,67,59,65,45,71,70,69,64,14,7,12,13,7,
4243,225855,A. Bobichon,Right,71,"LM, CM",2,3,Medium/Medium,Normal (170-185),65.0,73.0,72.0,72.0,56.0,65.0,63,67,55,75,68,74,76,77,69,73,63,66,66,66,67,83,58,68,66,78,59,58,73,76,67,69,55,58,49,15,10,11,12,13,
4244,225995,P. Stojanović,Right,71,"RB, RM",2,3,High/Medium,Lean (170-185),79.0,50.0,68.0,70.0,63.0,72.0,75,41,54,68,49,72,63,45,73,71,82,77,63,65,71,65,68,78,65,51,83,65,65,62,54,54,57,68,71,7,8,11,11,7,
4245,226075,M. Bakakis,Right,71,"RB, LB, RWB",3,3,Medium/High,Lean (170-185),83.0,56.0,65.0,69.0,66.0,66.0,70,50,60,68,57,68,61,59,66,68,82,83,80,64,60,65,70,74,59,55,70,62,66,54,57,67,65,70,70,10,9,12,8,11,
4246,226130,F. Miguel,Left,71,"CB, LB",2,2,Medium/Medium,Lean (170-185),68.0,49.0,64.0,69.0,71.0,72.0,68,50,65,70,41,69,58,39,59,69,66,70,69,73,70,54,80,71,72,44,71,72,59,59,41,67,71,71,73,8,11,8,16,8,
4247,226286,G. Ávalos,Right,71,ST,4,2,High/Medium,Normal (185+),67.0,69.0,48.0,69.0,34.0,75.0,33,74,74,57,58,71,35,29,42,68,65,68,63,66,68,72,73,72,87,58,48,22,73,61,64,70,42,26,14,13,15,15,9,13,
4248,226401,K. Dowell,Left,71,"CAM, LM",3,3,Medium/Low,Lean (185+),64.0,68.0,70.0,72.0,44.0,51.0,64,68,53,73,58,73,68,71,68,73,61,66,69,66,69,68,48,54,51,73,48,33,68,73,64,70,45,46,52,8,13,7,14,8,
4249,226495,Sergio Santos,Left,71,"ST, LW",4,3,High/Medium,Normal (170-185),90.0,66.0,55.0,72.0,26.0,70.0,60,70,64,59,60,71,37,35,45,76,91,89,79,65,62,69,71,72,80,54,41,18,70,59,61,64,28,20,14,16,14,10,14,11,
4250,226583,S. Papagiannopoulos,Right,71,CB,4,2,Medium/Medium,Normal (185+),67.0,39.0,57.0,61.0,69.0,78.0,45,33,70,68,37,58,43,32,64,64,64,70,59,68,55,56,72,64,83,39,83,66,36,53,32,66,70,69,68,10,8,14,8,6,
4251,226773,P. Diop,Right,71,"CDM, CM",3,2,Medium/Medium,Lean (170-185),75.0,57.0,66.0,68.0,65.0,76.0,53,53,47,76,34,67,52,42,73,67,76,74,81,67,65,72,74,82,74,58,75,69,61,64,53,68,65,70,60,12,11,10,10,13,
4252,226811,F. Soldano,Right,71,ST,2,3,Medium/High,Normal (170-185),69.0,69.0,53.0,69.0,43.0,76.0,35,70,77,58,66,67,61,29,45,72,71,67,69,73,68,73,80,84,75,62,65,31,73,70,62,73,40,47,33,12,10,12,10,13,
4253,227186,A. Batalla,Right,71,GK,3,1,Medium/Medium,Normal (185+),0.0,0.0,0.0,0.0,0.0,0.0,17,14,16,25,13,13,13,17,22,18,43,42,37,71,43,50,58,31,68,15,26,23,17,28,23,34,18,18,17,72,68,67,69,72,43.0
4254,227497,M. Fraisl,Right,71,GK,2,1,Medium/Medium,Normal (185+),0.0,0.0,0.0,0.0,0.0,0.0,20,15,20,33,13,19,20,17,27,26,42,40,36,69,52,49,56,39,62,16,24,26,17,23,23,24,27,21,12,72,69,65,71,72,41.0
4255,227562,L. Haraslín,Right,71,"LM, RM",4,4,High/Medium,Lean (170-185),79.0,62.0,66.0,73.0,40.0,61.0,66,63,59,67,58,72,68,54,66,72,77,80,87,64,83,62,73,78,61,59,38,33,66,67,58,65,33,41,48,13,12,13,10,15,
4256,227642,S. Adegbenro,Right,71,"ST, LW",4,4,High/Medium,Normal (170-185),90.0,66.0,60.0,76.0,39.0,73.0,61,67,68,60,59,74,61,63,51,73,90,90,91,65,92,67,83,76,75,66,64,26,72,66,59,71,39,44,23,15,6,15,7,12,
4257,227689,K. Mrabti,Right,71,"ST, LM, CAM",3,3,Medium/Medium,Normal (170-185),80.0,72.0,69.0,71.0,51.0,74.0,68,73,59,73,70,67,62,59,58,71,83,78,80,68,88,71,75,76,72,69,74,45,73,73,71,72,45,56,54,6,6,8,9,9,
4258,227819,Samuel Portugal,Left,71,GK,3,1,Medium/Medium,Stocky (185+),0.0,0.0,0.0,0.0,0.0,0.0,19,14,13,30,19,15,19,14,31,26,45,41,36,62,51,54,61,33,68,18,26,12,14,63,25,52,11,15,14,74,67,72,67,75,43.0
4259,228120,K. Paal,Left,71,LB,3,3,High/Medium,Normal (170-185),83.0,52.0,67.0,74.0,64.0,71.0,68,47,59,69,58,74,67,50,63,73,85,82,81,66,80,62,81,75,70,50,67,71,66,68,45,70,62,64,62,11,15,9,13,12,
4260,228271,C. Gonzáles,Right,71,"CAM, LM, RW",3,3,High/Low,Normal (170-185),71.0,64.0,67.0,76.0,56.0,54.0,59,62,51,74,58,80,52,59,66,73,70,71,80,66,70,70,46,71,58,66,27,65,65,71,57,58,56,53,48,6,9,12,7,9,
4261,228517,A. Rinomhota,Right,71,"CDM, CM, RM",3,3,Medium/High,Normal (170-185),82.0,54.0,59.0,70.0,72.0,83.0,55,53,66,65,57,71,57,35,59,66,80,84,78,71,80,57,72,91,81,53,79,71,55,58,45,66,71,74,72,13,8,12,13,9,
4262,228518,A. Hanche-Olsen,Right,71,CB,2,2,Medium/High,Normal (185+),67.0,35.0,53.0,59.0,70.0,78.0,52,33,67,64,31,54,42,29,54,60,65,69,59,69,71,40,81,71,83,32,74,70,48,45,38,67,72,70,65,10,13,15,6,12,
4263,228650,Francisco Geraldes,Right,71,CAM,4,4,Medium/Low,Lean (170-185),73.0,60.0,71.0,75.0,43.0,53.0,68,58,47,72,65,76,72,70,69,75,74,72,77,67,75,64,56,65,46,59,57,29,67,73,60,71,52,43,42,10,14,9,7,14,
4264,228838,E. Remedi,Right,71,"CDM, CM",2,2,Medium/High,Stocky (170-),54.0,50.0,63.0,64.0,66.0,83.0,55,40,66,74,34,60,38,52,69,66,64,46,68,69,70,61,69,79,85,63,84,64,50,57,50,64,66,68,63,14,14,11,9,10,
4265,228980,M. Tirpan,Right,71,"RB, CDM",3,2,Medium/Medium,Normal (170-185),72.0,54.0,65.0,65.0,71.0,67.0,66,50,70,66,50,63,65,46,65,64,73,71,75,63,72,60,72,72,60,56,76,74,66,66,44,65,70,70,71,7,9,10,7,7,
4266,229011,K. N'Doram,Right,71,"CDM, CM",2,2,High/High,Normal (185+),62.0,48.0,60.0,68.0,69.0,79.0,49,42,68,70,41,69,50,29,68,70,64,60,60,68,56,59,81,80,79,48,79,67,62,58,55,65,70,71,69,11,12,14,9,12,
4267,229104,H. Faik,Left,71,"CM, CDM",3,3,Medium/Medium,Lean (185+),48.0,69.0,75.0,69.0,60.0,70.0,76,61,47,75,62,67,82,78,76,74,47,49,64,67,59,80,51,77,72,79,61,69,59,71,64,74,60,62,50,7,6,13,13,11,
4268,229148,Dalbert,Left,71,"LM, LB",3,3,Medium/Medium,Lean (170-185),84.0,57.0,67.0,72.0,66.0,68.0,76,50,60,69,52,73,68,47,68,73,83,84,76,62,66,72,57,74,64,60,73,65,65,60,42,70,64,71,67,7,11,7,9,9,
4269,229150,P. Hatzidiakos,Right,71,CB,3,2,Medium/Medium,Normal (170-185),72.0,52.0,65.0,64.0,69.0,73.0,56,45,72,76,40,58,36,37,70,68,68,75,67,72,65,75,76,73,73,56,73,70,36,66,40,70,69,68,67,9,14,11,11,9,
4270,229158,B. van den Boomen,Right,71,"CM, CDM",3,3,High/Medium,Normal (185+),65.0,68.0,74.0,68.0,66.0,76.0,74,62,61,75,68,68,77,73,73,72,62,67,66,72,45,79,68,73,79,74,75,58,63,70,58,64,71,68,61,6,13,8,8,13,
4271,229260,K. Bua,Right,71,LM,4,3,High/Low,Lean (170-185),85.0,66.0,65.0,73.0,38.0,64.0,68,65,39,66,59,72,60,55,59,73,83,86,84,62,71,69,56,73,67,69,45,34,63,66,59,69,55,28,24,7,7,9,5,10,
4272,229282,Thiago Santana,Left,71,ST,4,3,High/Medium,Normal (170-185),67.0,74.0,57.0,68.0,24.0,78.0,40,76,69,64,71,69,64,43,60,70,64,70,67,65,53,78,78,75,83,65,68,19,71,63,72,69,20,20,13,8,7,15,10,6,
4273,229319,J. Cádiz,Right,71,ST,2,3,High/Medium,Lean (185+),62.0,69.0,52.0,70.0,31.0,77.0,46,72,73,64,67,73,38,26,44,70,59,65,61,74,48,75,56,80,79,56,72,24,76,55,70,74,25,31,24,9,10,7,9,6,
4274,229360,Unai Bilbao,Left,71,CB,3,2,Low/High,Normal (185+),32.0,46.0,56.0,50.0,72.0,75.0,43,38,74,66,35,43,64,54,61,64,31,32,33,67,33,67,71,65,82,46,70,72,35,46,51,54,70,73,70,11,9,14,15,9,
4275,229496,Marco Baixinho,Right,71,"CB, CDM",3,2,High/Low,Normal (185+),53.0,34.0,49.0,53.0,72.0,78.0,28,23,72,63,28,50,29,29,63,57,55,52,47,62,53,66,80,73,82,28,75,70,31,46,41,68,70,75,70,11,12,15,13,14,
4276,229537,T. Cardona,Left,71,CB,2,2,Low/Medium,Lean (185+),50.0,41.0,47.0,57.0,69.0,82.0,44,37,73,60,27,55,30,37,56,60,41,58,55,62,46,54,81,79,83,38,83,69,35,29,59,63,68,70,67,14,14,12,10,10,
4277,229648,J. Van Cleemput,Right,71,"RWB, RB",3,2,High/High,Stocky (170-185),72.0,31.0,64.0,68.0,66.0,72.0,71,17,60,66,36,67,47,35,66,68,75,69,70,69,68,47,67,77,69,33,72,64,62,65,44,65,65,69,68,10,14,11,13,12,
4278,229654,Gerard Valentín,Right,71,"RM, RB, RWB",3,3,High/Medium,Normal (170-185),91.0,49.0,59.0,76.0,60.0,67.0,65,50,40,60,29,80,69,22,63,72,92,90,90,61,71,51,73,75,63,51,65,60,64,57,36,59,63,63,61,8,10,8,6,10,
4279,229694,Moon Seon Min,Right,71,"RM, LM, ST",4,3,High/Medium,Lean (170-185),92.0,64.0,64.0,72.0,38.0,62.0,59,68,52,67,60,74,61,50,61,64,91,93,95,59,90,58,72,77,61,61,45,37,70,68,52,54,31,41,38,8,14,7,9,11,
4280,229705,J. Duverne,Right,71,CB,3,2,Medium/Medium,Lean (170-185),61.0,35.0,59.0,66.0,72.0,73.0,47,29,72,73,32,65,46,28,62,67,61,61,67,65,66,49,79,76,75,33,64,70,53,54,33,69,71,73,71,13,9,8,6,12,
4281,229882,Eduardo Henrique,Right,71,CM,3,3,Medium/High,Normal (185+),71.0,67.0,70.0,72.0,67.0,74.0,64,64,57,73,66,73,75,64,71,74,69,72,67,68,58,73,71,70,74,67,80,71,69,72,67,74,73,66,58,12,11,9,12,10,
4282,229901,H. Souttar,Right,71,CB,3,2,Medium/High,Normal (185+),41.0,28.0,48.0,57.0,72.0,75.0,24,25,71,63,23,56,26,31,58,62,43,40,58,70,33,33,70,66,84,26,63,72,26,47,40,52,73,70,71,12,12,12,15,13,
4283,230019,V. Nsimba,Left,71,LB,3,3,High/High,Normal (170-),85.0,59.0,63.0,69.0,65.0,61.0,67,55,46,66,49,66,66,42,59,66,85,85,85,68,91,67,92,82,42,62,74,65,66,61,50,57,67,70,64,9,8,5,11,8,
4284,230211,Vanderlei Cõembra,Right,71,"RB, LB",3,3,Medium/Medium,Normal (170-),87.0,36.0,60.0,68.0,64.0,67.0,64,28,50,67,46,66,53,31,52,69,91,84,78,61,75,47,66,85,68,38,43,68,53,57,38,66,62,69,65,11,6,13,12,6,
4285,230235,Alex das Freitas,Right,71,"CDM, CM",3,2,Medium/High,Stocky (170-185),66.0,55.0,59.0,66.0,72.0,70.0,53,49,53,67,50,63,45,48,75,68,68,64,67,68,65,60,78,74,68,68,69,76,40,43,60,70,74,72,75,14,16,9,8,7,
4286,230248,Antonaldo Vaz,Left,71,LB,3,2,Medium/Medium,Normal (170-185),71.0,38.0,62.0,65.0,68.0,68.0,68,35,53,71,20,66,42,18,58,64,72,70,71,66,70,43,61,83,65,36,58,69,61,58,41,50,68,72,67,6,12,8,12,13,
4287,230257,Clayton Fildeiras,Right,71,"CAM, CM",4,3,High/Medium,Normal (170-185),72.0,68.0,69.0,73.0,46.0,73.0,56,66,62,75,56,72,71,74,65,75,66,76,73,75,75,77,72,80,66,68,80,63,62,72,77,71,20,53,48,10,9,8,8,12,
4288,230278,Carleto Costinha,Right,71,"CAM, ST, RM",4,3,Medium/Low,Lean (170-185),82.0,63.0,71.0,73.0,38.0,54.0,72,68,47,75,61,71,71,73,63,74,86,79,78,64,78,61,58,64,53,51,42,43,71,70,77,73,19,52,38,8,14,11,14,9,
4289,230281,Mauro Riboas,Right,71,"CAM, CM",3,3,Medium/Medium,Normal (170-185),66.0,61.0,70.0,73.0,39.0,55.0,73,44,42,74,76,71,64,73,51,75,67,66,74,73,70,77,69,46,53,76,69,48,75,77,69,81,32,41,37,8,10,7,10,11,
4290,230291,Thiago Alminxa,Right,71,"ST, RW",4,3,High/Low,Lean (170-185),82.0,67.0,62.0,72.0,25.0,64.0,72,72,61,62,64,75,68,71,55,74,81,83,63,72,68,62,74,55,71,61,53,34,76,53,55,64,19,17,13,16,14,12,7,7,
4291,230298,Walter Silvieiro,Right,71,ST,3,3,High/Low,Normal (170-185),72.0,76.0,61.0,64.0,36.0,62.0,60,77,70,65,74,63,68,61,51,67,73,71,64,63,61,76,75,66,59,72,59,51,75,61,76,66,15,38,28,9,13,7,9,8,
4292,230302,Josué da Feira,Right,71,ST,3,3,Medium/Medium,Normal (170-185),67.0,74.0,60.0,71.0,29.0,60.0,60,75,69,65,76,68,65,58,61,77,68,66,66,77,73,73,74,66,60,76,49,22,69,50,67,71,28,23,20,13,13,14,13,18,
4293,230315,Ailton Cardenhas,Right,71,GK,3,1,Medium/Medium,Stocky (185+),0.0,0.0,0.0,0.0,0.0,0.0,10,10,30,20,12,12,16,16,17,23,19,28,30,50,29,54,35,19,67,11,25,12,3,66,25,52,8,16,14,71,72,72,76,72,23.0
4294,230316,Marcelinho Moraisco,Left,71,CB,3,2,Medium/Medium,Normal (185+),63.0,50.0,62.0,61.0,71.0,78.0,62,58,71,70,47,62,52,41,72,63,60,65,51,70,50,21,78,78,84,59,64,76,68,47,45,55,71,67,70,7,13,14,13,15,
4295,230332,Wiliam Santinho,Right,71,GK,2,1,Medium/Medium,Normal (185+),0.0,0.0,0.0,0.0,0.0,0.0,8,8,10,20,9,9,8,17,16,21,37,34,21,61,20,57,62,31,85,7,44,28,20,63,14,54,18,13,12,61,77,76,70,73,36.0
4296,230335,Wagner Orsinho,Left,71,LB,3,2,High/Medium,Lean (170-185),77.0,57.0,68.0,64.0,68.0,59.0,73,52,59,73,54,61,62,48,71,64,78,76,65,71,76,59,70,67,54,62,61,64,60,59,74,70,70,72,67,10,7,8,7,12,
4297,230340,Luisinho Conradi,Left,71,LB,3,3,Medium/Medium,Normal (170-185),69.0,56.0,66.0,74.0,68.0,71.0,72,54,52,66,59,75,74,51,68,76,73,66,72,72,73,62,72,76,71,53,62,59,68,59,55,65,77,71,69,11,10,14,9,7,
4298,230342,Edsinho Torres,Right,71,LB,3,2,Medium/Medium,Normal (170-185),70.0,54.0,60.0,60.0,67.0,70.0,73,48,70,62,43,48,44,63,60,75,62,76,63,65,72,62,62,79,65,59,75,57,55,48,70,62,68,68,77,10,10,12,11,11,
4299,230359,Germano Monico,Right,71,CM,3,2,High/High,Normal (170-),57.0,69.0,73.0,70.0,64.0,65.0,69,65,58,74,66,72,72,72,73,75,56,57,60,61,57,76,47,61,76,73,45,67,73,74,67,69,64,66,62,10,16,8,8,15,
4300,230362,Daguinho Parrela,Right,71,"RB, RWB",3,2,Medium/Medium,Normal (185+),75.0,44.0,68.0,59.0,68.0,75.0,72,41,62,73,44,55,45,46,71,61,73,76,65,64,56,43,68,78,78,42,67,63,56,62,61,61,72,68,67,12,8,16,9,16,
4301,230368,Bernardo Motinho,Right,71,"RB, RM",3,2,Medium/Medium,Lean (170-185),72.0,52.0,66.0,66.0,69.0,63.0,77,51,65,67,54,67,41,42,61,62,71,73,72,67,71,53,66,65,64,52,57,66,51,67,62,66,70,71,71,12,8,13,7,9,
4302,230390,Alexandre Frandeira,Right,71,"CB, CDM",1,2,Low/Medium,Normal (185+),49.0,44.0,53.0,51.0,70.0,81.0,51,36,65,62,35,45,46,41,64,57,47,51,46,67,38,62,60,64,90,47,84,68,36,34,43,73,72,71,67,8,7,9,10,10,
4303,230451,Dinei Peixo,Right,71,"RW, RM",4,2,Medium/Medium,Normal (170-),73.0,66.0,69.0,73.0,58.0,75.0,74,66,67,68,59,74,68,66,65,72,74,73,75,70,73,70,68,78,68,62,88,51,70,69,65,65,62,56,59,6,16,16,15,15,
4304,230470,Pedrildo Rocha,Left,71,"LW, LM",3,2,High/High,Normal (170-185),77.0,71.0,66.0,75.0,43.0,63.0,64,67,43,64,75,77,78,75,61,75,76,78,76,67,72,78,54,71,71,73,34,29,65,68,69,75,48,43,59,6,10,16,8,13,
4305,230474,Macarinho Louro,Left,71,"LW, LM",3,4,Medium/Medium,Lean (170-185),81.0,60.0,67.0,76.0,32.0,51.0,77,61,56,71,51,75,55,56,72,77,88,75,82,66,78,54,55,54,55,62,37,26,59,53,71,72,38,25,26,9,9,11,12,11,
4306,230478,Jairão Zezé,Right,71,"CAM, CM",4,4,Medium/Medium,Lean (170-),76.0,54.0,73.0,77.0,41.0,47.0,74,62,46,76,62,76,74,75,63,77,78,75,83,63,91,39,54,64,38,41,46,42,62,75,72,71,31,51,32,10,13,8,10,9,
4307,230479,Jessé Ledeiro,Right,71,"CAM, CF",3,3,High/Medium,Normal (170-185),69.0,63.0,73.0,72.0,37.0,56.0,72,64,46,73,68,71,73,71,75,73,67,71,65,76,81,62,72,78,47,56,48,52,71,75,74,81,14,46,35,7,7,7,10,14,
4308,230480,Raphael Paneira,Right,71,"CAM, RM",4,4,Medium/Medium,Normal (170-185),56.0,62.0,68.0,75.0,36.0,60.0,69,62,64,73,63,77,44,57,64,76,58,54,73,73,57,52,50,46,74,67,44,31,74,70,59,72,17,44,48,11,8,7,9,15,
4309,230513,Gus Outomouro,Right,71,"ST, LM",3,3,Medium/Medium,Normal (170-185),71.0,72.0,68.0,73.0,28.0,62.0,62,74,67,73,73,70,71,60,62,74,72,70,79,73,76,75,71,68,63,69,50,23,68,73,56,71,24,25,20,8,9,16,11,7,
4310,230516,Paulão Junqueiras,Right,71,ST,4,3,Medium/Low,Stocky (185+),38.0,77.0,51.0,62.0,27.0,71.0,34,77,76,62,71,63,59,46,38,67,35,41,48,66,37,85,33,45,92,70,58,22,76,57,71,70,25,19,21,12,7,9,11,15,
4311,230521,Rafanilton Vilela,Right,71,"ST, CF, CAM",5,3,High/Low,Lean (170-185),82.0,63.0,60.0,73.0,25.0,62.0,55,66,75,65,62,73,63,64,61,75,82,82,71,77,71,61,72,62,73,56,33,44,72,55,65,66,14,12,13,7,13,9,16,10,
4312,230776,Jesiel,Right,71,CB,2,2,Medium/Medium,Normal (185+),51.0,30.0,48.0,50.0,72.0,78.0,29,29,68,67,30,47,28,31,62,56,53,49,40,66,41,42,71,75,87,20,63,73,27,30,42,63,70,74,70,13,7,10,10,13,
4313,230786,Pepelu,Right,71,"CDM, CM",3,3,Medium/Medium,Lean (185+),55.0,61.0,71.0,70.0,64.0,70.0,64,55,49,73,48,68,75,75,72,74,57,54,67,71,63,68,50,89,61,66,75,67,66,73,70,69,67,64,59,12,13,6,9,6,
4314,230800,R. Manaj,Right,71,ST,4,3,Medium/Medium,Normal (170-185),69.0,72.0,54.0,70.0,28.0,69.0,43,75,69,68,66,71,42,57,46,72,68,69,60,68,75,70,67,65,75,67,58,12,70,49,71,67,42,14,21,7,10,8,8,14,
4315,230964,M. Santos,Right,71,ST,4,3,High/Medium,Normal (170-185),76.0,70.0,61.0,71.0,40.0,75.0,62,70,71,66,67,71,64,60,53,70,75,76,73,70,80,72,81,73,73,66,81,37,72,59,70,67,43,34,26,13,10,12,6,10,
4316,230969,F. Selemani,Right,71,"CAM, RM, LM",3,4,High/Medium,Lean (170-185),84.0,68.0,69.0,73.0,56.0,60.0,71,67,48,67,63,73,63,71,66,71,82,85,83,64,72,71,65,70,56,69,57,58,67,72,74,70,54,60,55,7,5,15,10,5,
4317,231104,Juninho,Left,71,"CB, LB",2,2,Medium/Medium,Normal (185+),73.0,35.0,50.0,55.0,71.0,74.0,53,29,73,63,27,50,33,36,49,58,73,73,65,62,60,57,74,66,79,27,72,74,28,32,40,58,63,75,70,9,8,9,10,7,
4318,231111,A. Hack,Left,71,CB,3,2,Medium/Medium,Normal (185+),62.0,32.0,59.0,57.0,73.0,74.0,55,27,75,67,26,57,39,31,70,56,64,60,51,69,48,44,64,65,82,29,66,75,32,53,45,68,72,73,67,6,6,5,7,8,
4319,231263,J. Gélin,Right,71,CB,3,2,Medium/Medium,Normal (170-185),52.0,36.0,66.0,61.0,72.0,70.0,60,30,68,73,30,58,52,33,70,68,49,54,51,64,59,52,73,69,73,35,65,75,26,67,48,71,67,75,72,8,11,7,12,14,
4320,231360,J. Elías,Right,71,"CM, CDM",2,3,Medium/Medium,Lean (170-185),68.0,57.0,69.0,69.0,70.0,74.0,64,51,61,75,47,67,53,53,70,71,70,67,71,70,75,65,71,82,67,63,81,72,67,72,57,71,69,73,71,9,6,13,9,13,
4321,231391,João Carvalho,Right,71,CAM,3,4,Medium/Medium,Normal (170-185),71.0,66.0,71.0,76.0,33.0,48.0,70,64,38,71,69,74,75,70,70,75,74,68,87,68,85,72,51,57,45,66,41,40,62,72,69,73,21,41,28,9,7,8,10,12,
4322,231423,C. De Norre,Right,71,"LB, LM, RB",4,3,High/Medium,Normal (170-185),70.0,63.0,66.0,71.0,65.0,70.0,73,60,49,70,56,70,70,47,64,72,70,70,70,67,77,73,79,82,63,62,70,67,70,58,51,65,65,68,70,11,8,13,14,11,
4323,231571,J. Lucumí,Right,71,"RM, LM, CM",3,4,Medium/Low,Lean (170-185),74.0,67.0,66.0,74.0,24.0,62.0,66,67,32,69,55,75,65,48,64,74,74,74,76,67,68,72,51,63,60,67,70,26,69,66,56,67,21,23,27,5,13,12,9,8,
4324,231749,Miguelón,Right,71,RB,3,3,Medium/Medium,Normal (170-),75.0,50.0,63.0,73.0,66.0,66.0,72,40,61,67,55,73,60,30,60,73,76,75,75,70,74,60,71,72,63,60,66,66,60,60,35,62,67,67,66,10,11,12,10,11,
4325,231913,F. Aursnes,Right,71,"CDM, CM",3,3,High/High,Lean (170-185),74.0,65.0,70.0,71.0,67.0,72.0,68,64,58,74,54,68,68,63,69,71,72,76,80,68,79,68,71,91,62,66,71,68,66,66,66,67,67,69,65,12,14,14,8,13,
4326,231985,K. Rosenberry,Right,71,RB,3,2,Medium/Medium,Normal (170-185),69.0,51.0,63.0,68.0,67.0,74.0,64,48,57,69,35,64,62,48,64,69,71,68,77,69,78,66,79,88,68,45,72,72,59,57,59,68,68,66,63,14,15,13,6,9,
4327,232054,B. Cáceres,Left,71,"LM, CM, CDM",2,2,Medium/Medium,Normal (170-185),70.0,65.0,69.0,66.0,55.0,62.0,67,69,45,75,49,66,58,44,71,69,72,69,63,65,59,58,49,76,62,70,49,62,71,69,43,65,56,59,38,10,12,7,7,6,
4328,232081,R. Laryea,Right,71,"RB, LB, RM",3,4,High/Medium,Normal (170-185),81.0,60.0,64.0,71.0,63.0,71.0,65,60,46,69,38,71,58,49,62,71,80,81,79,68,68,66,70,86,65,57,69,62,68,62,57,69,63,69,65,8,8,9,12,12,
4329,232148,D. Sallói,Right,71,"LW, ST",3,3,High/Medium,Lean (185+),75.0,72.0,67.0,69.0,38.0,69.0,68,74,60,68,65,69,69,55,63,71,74,75,70,71,67,73,59,77,66,70,68,27,73,69,69,64,40,40,28,11,6,6,8,9,
4330,232207,I. Šaponjić,Right,71,ST,3,3,Medium/Low,Normal (185+),71.0,71.0,48.0,65.0,31.0,66.0,30,73,71,60,59,63,64,28,46,70,69,72,65,70,44,75,71,58,77,68,47,31,73,46,65,66,18,33,24,14,11,6,10,8,
4331,232230,R. Matarrita,Left,71,"LB, LM, LWB",2,3,Medium/High,Normal (170-185),78.0,49.0,65.0,69.0,67.0,70.0,65,38,59,67,32,70,60,54,63,69,78,78,74,64,74,70,77,76,66,52,71,66,64,67,59,59,66,72,68,15,7,8,8,6,
