sofifa_id,overall,weak_foot,skill_moves,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,total_position_count,preferred_foot_Encoded,work_rate1_Encoded,work_rate2_Encoded,first_position_Encoded,body_type_Encoded,pred_labels,name
193884,72,4,3,70.0,70.0,71.0,70.0,66.0,73.0,71,70,62,73,68,70,69,67,68,73,68,71,66,73,63,70,72,88,70,74,62,69,68,72,65,69,67,68,58,6,9,9,8,6,2,0,2,0,4,2,12,S. Clucas
194020,72,3,3,71.0,60.0,65.0,69.0,70.0,79.0,59,50,64,68,58,69,54,65,74,69,66,75,67,70,63,73,71,80,80,65,77,67,60,62,74,74,72,72,66,14,12,10,12,5,2,1,1,2,2,4,12,Pelé
194053,72,3,2,37.0,51.0,47.0,43.0,74.0,73.0,42,48,83,58,39,32,34,26,48,56,34,40,32,72,34,75,34,56,87,31,71,70,47,42,73,69,73,74,71,12,6,12,9,7,1,1,2,2,1,2,15,L. Sobiech
194063,72,4,3,64.0,68.0,73.0,69.0,67.0,74.0,70,61,61,76,64,69,69,68,72,71,62,66,66,67,65,77,65,77,73,75,74,68,68,73,64,69,65,69,67,8,7,13,7,6,2,1,2,2,2,2,12,J. Greguš
194354,72,3,3,76.0,67.0,70.0,73.0,67.0,70.0,74,56,56,70,54,72,69,72,68,74,77,76,72,70,83,83,63,70,73,79,63,69,68,67,66,63,70,67,66,10,8,12,13,12,3,0,0,2,6,4,12,E. Haji Safi
194415,72,3,3,80.0,65.0,64.0,75.0,20.0,61.0,68,68,42,71,54,75,46,54,56,74,81,80,81,64,77,70,67,70,55,62,61,23,67,63,44,69,17,14,16,13,16,7,9,14,3,1,0,1,11,3,9,A. Quintero
194781,72,2,1,0.0,0.0,0.0,0.0,0.0,0.0,12,12,16,19,9,14,18,11,11,19,55,48,59,71,29,48,72,30,71,12,13,26,11,52,14,48,18,18,12,75,65,64,72,76,1,1,2,2,5,5,8,Renan Ribeiro
194947,72,2,2,33.0,46.0,55.0,51.0,73.0,76.0,56,27,78,60,17,48,38,58,60,58,33,33,33,66,32,74,74,56,86,70,74,73,32,45,44,68,71,75,71,13,15,7,14,14,1,0,1,2,1,8,15,J. Vuković
195620,72,4,4,90.0,72.0,66.0,73.0,46.0,79.0,63,74,60,66,66,71,70,63,65,70,91,89,84,69,84,70,83,90,72,68,80,42,73,68,74,75,41,50,43,13,13,6,11,9,2,1,0,0,14,3,5,R. Krishna
195671,72,2,2,50.0,75.0,57.0,66.0,36.0,69.0,56,74,78,62,72,63,59,43,46,73,50,50,61,74,52,80,74,48,80,69,66,44,77,62,81,76,20,37,22,9,11,7,9,13,1,1,2,1,14,5,6,C. Austin
196801,72,3,2,39.0,48.0,57.0,63.0,73.0,73.0,40,44,75,72,50,59,55,32,55,69,37,40,59,67,64,49,76,64,76,59,76,72,43,54,38,70,72,74,70,10,14,7,11,11,1,1,2,2,1,5,13,Mexer
196916,72,2,3,51.0,60.0,71.0,69.0,67.0,77.0,68,52,74,73,54,68,64,68,77,73,48,53,64,69,59,73,69,84,75,68,75,65,59,68,64,75,67,67,64,10,8,11,15,9,3,1,2,0,2,5,11,M. Pack
196934,72,4,4,64.0,68.0,77.0,77.0,57.0,61.0,76,62,50,79,72,79,80,74,77,78,66,63,74,65,78,74,71,60,57,72,69,60,66,76,75,74,60,55,58,7,10,9,15,13,2,1,2,2,4,1,12,O. Özyakup
196952,72,2,2,68.0,43.0,67.0,65.0,69.0,75.0,75,30,65,66,44,61,58,63,65,70,68,68,62,70,64,65,66,81,72,51,78,70,63,63,27,66,71,70,65,13,13,12,12,12,2,0,0,2,9,4,19,J. Bidwell
197231,72,3,3,66.0,72.0,55.0,71.0,32.0,69.0,50,72,74,64,74,72,64,60,46,73,64,68,69,68,59,79,75,52,83,62,56,20,75,48,77,70,35,26,24,12,6,10,8,14,1,1,2,1,14,5,0,K. Babacar
197688,72,2,3,67.0,59.0,71.0,70.0,69.0,67.0,75,54,58,75,59,69,73,58,72,70,68,67,74,72,72,70,72,70,63,59,70,68,69,60,57,68,67,73,72,15,6,10,5,7,2,0,0,2,6,4,12,Gabriel Silva
197786,72,3,2,69.0,42.0,61.0,66.0,72.0,76.0,66,30,68,64,37,64,55,46,68,66,65,73,65,73,69,65,68,73,72,43,91,73,49,51,51,66,73,72,72,16,15,8,9,8,2,1,2,0,10,1,13,G. Donati
197813,72,4,3,56.0,67.0,73.0,71.0,66.0,67.0,69,64,56,76,63,71,71,66,75,74,52,59,63,70,62,72,63,61,69,68,70,62,66,74,76,70,66,72,68,8,8,14,15,11,1,1,2,2,4,4,12,J. Martin
198019,72,4,3,63.0,74.0,57.0,66.0,38.0,78.0,57,77,65,64,68,64,77,39,41,69,66,61,60,70,74,78,76,73,84,65,70,35,77,58,70,62,32,40,33,12,10,15,16,12,1,1,2,2,14,8,0,P. Testroet
198128,72,4,3,80.0,72.0,65.0,75.0,29.0,66.0,63,72,71,67,74,76,68,62,62,74,79,81,80,67,74,72,73,71,63,70,64,25,73,66,74,75,24,24,25,12,13,15,7,12,2,1,0,2,7,4,0,Caio
198145,72,4,3,74.0,75.0,61.0,73.0,33.0,59.0,55,75,60,63,73,70,81,59,59,77,74,74,75,75,71,78,61,67,65,75,32,20,70,62,69,66,45,22,27,13,12,13,7,15,1,1,2,1,14,4,0,S. Araujo
198240,72,2,2,66.0,63.0,69.0,64.0,65.0,76.0,75,58,56,72,57,59,74,71,67,68,64,67,64,65,80,73,81,91,70,65,71,66,59,59,64,64,62,69,72,13,6,11,15,9,2,0,2,2,6,4,12,Raúl Carnero
198355,72,4,1,0.0,0.0,0.0,0.0,0.0,0.0,13,12,11,52,12,13,12,17,62,18,49,47,42,72,43,49,64,28,55,15,35,15,11,54,25,62,14,15,14,71,69,65,74,73,1,1,2,2,5,5,8,S. Clark
198455,72,4,3,81.0,63.0,69.0,68.0,65.0,75.0,68,59,58,68,57,65,69,70,65,66,80,81,79,70,77,71,74,86,71,68,69,69,66,72,58,70,61,67,65,13,16,6,16,16,1,1,0,2,10,1,12,J. Larsson
198553,72,2,3,84.0,48.0,66.0,71.0,67.0,71.0,70,32,52,67,58,70,66,54,66,68,86,83,81,69,87,71,90,70,65,52,80,68,65,62,54,64,68,69,67,12,10,13,7,14,1,1,0,2,10,4,19,C. Gamboa
198599,72,3,3,86.0,57.0,64.0,73.0,67.0,65.0,64,57,54,68,47,72,65,38,62,73,85,86,79,68,79,60,67,81,58,59,62,70,66,63,41,64,67,68,66,13,10,6,11,16,2,1,0,2,10,1,19,M. Linnes
198970,72,3,2,63.0,46.0,56.0,55.0,71.0,81.0,41,28,71,71,55,48,38,31,70,60,59,66,54,77,40,79,84,76,86,56,75,73,25,44,44,73,74,69,63,6,13,12,9,8,1,1,1,0,1,5,13,J. Mensah
199000,72,3,2,69.0,57.0,56.0,54.0,74.0,75.0,48,55,72,67,43,45,52,25,65,55,69,69,67,68,67,66,78,75,76,58,72,76,52,47,63,70,78,70,72,13,12,11,14,6,2,1,2,2,1,4,13,T. Sainsbury
199027,72,3,2,69.0,41.0,60.0,61.0,72.0,74.0,58,40,66,65,32,55,60,40,59,64,68,69,72,68,70,43,83,71,72,38,80,70,52,57,43,59,72,74,74,14,14,13,10,6,2,0,2,2,1,4,13,J. Robinson
199183,72,4,4,78.0,68.0,71.0,74.0,60.0,70.0,65,68,58,73,64,72,72,68,67,75,78,78,84,71,71,67,72,79,68,68,64,64,75,77,72,73,59,61,55,12,15,10,13,13,2,0,0,2,4,4,12,Kim Bo Kyung
199231,72,3,3,91.0,57.0,61.0,69.0,64.0,79.0,67,57,58,65,53,67,61,50,59,65,90,91,88,69,79,65,77,78,78,51,83,68,59,50,56,58,63,65,66,12,10,16,9,11,2,1,0,0,10,4,19,Kim Tae Hwan
199244,72,3,2,61.0,35.0,53.0,58.0,73.0,77.0,36,30,77,66,29,53,41,41,62,62,60,61,57,73,53,46,57,70,85,35,70,71,39,44,40,66,71,74,72,16,6,10,13,13,1,1,2,2,1,5,13,L. Hejda
199274,72,3,3,68.0,74.0,52.0,69.0,35.0,74.0,39,79,70,66,66,70,65,62,45,70,71,65,63,71,74,68,72,76,76,69,69,27,78,42,72,68,41,27,26,14,15,10,11,16,1,0,0,2,14,4,0,I. Nestorovski
199288,72,3,3,53.0,57.0,64.0,70.0,70.0,76.0,55,55,72,71,64,69,54,47,68,73,54,52,67,72,69,63,81,85,75,58,67,71,41,66,49,75,70,70,65,16,8,10,10,7,3,1,0,0,2,2,11,A. Losilla
199387,72,4,3,67.0,72.0,68.0,73.0,36.0,76.0,67,75,70,72,63,73,57,58,62,74,65,69,71,73,69,73,81,81,76,67,70,28,73,71,67,69,24,37,48,9,15,11,13,7,2,1,0,0,14,5,0,P. Chavarría
199412,72,3,3,86.0,71.0,66.0,71.0,49.0,76.0,67,66,57,67,70,71,63,64,62,72,87,85,76,65,69,83,66,71,79,73,78,57,70,66,66,70,35,55,51,10,6,7,10,8,3,0,2,1,7,7,5,Sebá
199419,72,2,4,67.0,65.0,73.0,73.0,40.0,67.0,75,67,26,73,32,72,71,67,72,73,70,65,74,72,85,70,76,68,66,65,67,50,70,74,60,67,35,40,44,12,16,7,13,13,3,0,0,2,11,4,5,Y. Court
199422,72,3,3,58.0,61.0,75.0,72.0,63.0,65.0,70,50,32,78,70,70,75,68,76,75,63,54,68,70,86,76,60,65,64,70,70,74,62,74,62,74,71,60,57,11,11,14,10,7,2,1,2,2,4,3,12,J. Clasie
199439,72,3,4,60.0,73.0,72.0,70.0,41.0,71.0,65,71,73,74,75,71,81,76,70,73,53,65,59,75,52,79,34,69,81,73,58,33,72,73,64,68,36,40,38,10,6,9,16,6,2,0,2,1,14,5,5,M. Gregoritsch
199568,72,3,1,0.0,0.0,0.0,0.0,0.0,0.0,11,18,11,34,15,15,15,12,37,32,44,44,50,72,50,56,81,30,45,18,27,12,8,47,30,55,11,11,11,74,65,74,67,78,1,0,2,2,5,7,8,K. Lamprou
199689,72,3,3,77.0,69.0,67.0,71.0,42.0,73.0,67,69,73,68,65,71,66,65,63,71,76,78,80,69,67,71,83,73,78,65,57,48,74,67,66,67,30,41,38,16,14,11,12,11,3,1,0,0,14,4,0,Á. Sepúlveda
199729,72,4,4,80.0,73.0,65.0,75.0,47.0,77.0,65,71,60,66,64,75,73,61,62,74,79,81,83,65,76,80,84,81,76,73,75,40,75,62,72,75,52,46,40,6,8,12,16,10,2,1,0,0,7,4,0,D. Royer
199779,72,2,2,52.0,38.0,56.0,56.0,72.0,72.0,49,29,74,65,23,51,27,31,64,61,49,55,53,72,56,61,66,52,81,34,74,70,52,55,42,63,69,75,72,6,14,8,9,9,1,1,2,2,1,5,13,A. Hoffmann
199781,72,2,3,76.0,31.0,64.0,67.0,67.0,79.0,67,21,60,70,30,64,48,22,61,68,75,76,75,68,67,43,87,90,75,29,71,65,61,65,52,67,67,69,71,13,14,15,7,14,1,1,0,2,10,4,14,R. Métanire
199890,72,3,3,83.0,62.0,66.0,70.0,63.0,70.0,73,64,57,66,61,68,68,58,60,72,82,84,77,63,80,59,73,90,63,61,64,61,72,67,54,65,64,65,66,12,12,9,10,9,3,1,0,2,13,4,19,N. Lavanchy
199897,72,3,2,64.0,47.0,65.0,66.0,70.0,72.0,54,41,61,74,40,64,53,50,69,68,54,73,65,73,65,58,84,75,71,49,68,75,49,63,50,73,70,70,68,6,13,13,10,9,2,1,2,2,2,4,13,N. Höfler
199904,72,3,1,0.0,0.0,0.0,0.0,0.0,0.0,15,13,18,20,12,16,14,12,25,16,48,45,50,70,36,51,37,33,64,13,39,19,14,45,14,61,19,14,15,70,70,68,71,72,1,1,2,2,5,5,8,J. Joronen
200108,72,3,3,69.0,51.0,65.0,69.0,70.0,67.0,69,45,66,69,54,68,61,40,65,71,68,70,69,65,71,65,80,75,63,49,66,69,67,61,45,65,71,71,69,11,15,16,9,16,2,0,2,2,6,5,19,N. Boilesen
200212,72,3,1,0.0,0.0,0.0,0.0,0.0,0.0,10,8,25,39,9,15,14,17,35,17,32,48,30,70,28,50,67,37,82,19,40,30,6,48,23,53,20,15,16,73,71,66,70,74,1,1,2,2,5,5,8,M. Esser
200408,72,3,2,53.0,29.0,49.0,52.0,73.0,68.0,29,28,73,66,20,40,38,22,57,62,55,51,55,72,63,35,76,52,76,28,68,73,32,44,31,55,73,74,72,12,8,16,16,11,1,0,1,2,1,5,1,B. Gibson
200429,72,4,3,85.0,73.0,65.0,75.0,33.0,61.0,65,72,64,69,73,74,68,67,57,72,89,81,90,75,85,76,71,80,46,72,73,31,72,64,65,69,25,33,31,13,8,16,10,8,3,1,2,0,14,1,5,B. Raman
200607,72,3,2,57.0,32.0,57.0,55.0,73.0,74.0,49,25,73,67,30,44,45,33,64,67,60,54,54,70,57,52,72,68,77,24,72,71,29,51,55,74,75,73,72,6,11,10,12,12,1,1,2,2,1,5,13,C. Schindler
200713,72,3,3,63.0,68.0,74.0,74.0,66.0,65.0,70,64,63,75,60,74,80,75,76,75,66,61,74,65,71,74,66,76,62,74,59,68,66,73,71,73,67,66,58,14,10,15,13,6,3,0,2,2,4,1,12,S. Aydoğdu
200746,72,5,3,64.0,67.0,67.0,69.0,70.0,72.0,52,69,63,73,48,67,71,54,72,72,65,64,68,72,58,72,58,80,66,66,78,73,71,70,46,71,69,71,70,14,6,6,9,8,1,1,0,2,4,4,12,J. Lundstram
201043,72,4,4,74.0,61.0,71.0,76.0,67.0,73.0,71,51,54,73,68,74,66,68,70,73,79,70,89,74,81,73,84,87,64,66,76,72,70,72,60,74,64,70,68,7,8,9,9,8,1,1,0,0,4,4,12,B. Dejaegere
201093,72,4,3,67.0,71.0,68.0,73.0,50.0,67.0,61,73,77,68,59,71,66,63,69,74,69,66,73,74,74,70,83,69,67,72,60,36,76,75,68,74,49,54,45,15,13,7,14,12,2,1,2,2,0,1,5,N. Powell
201122,72,3,2,71.0,48.0,54.0,64.0,71.0,76.0,52,38,74,66,24,61,25,18,60,64,70,72,67,70,67,66,84,74,79,57,70,72,46,48,53,72,69,71,73,8,8,9,7,7,2,1,2,0,1,4,13,T. Kalas
201223,72,2,3,77.0,63.0,67.0,72.0,69.0,76.0,60,58,62,73,53,72,60,54,67,69,78,76,77,72,79,75,81,89,71,63,72,69,69,69,60,68,65,75,70,11,5,10,6,7,2,1,2,0,2,4,19,A. Acquah
201447,72,5,4,71.0,64.0,72.0,75.0,62.0,72.0,68,64,55,79,60,75,70,54,69,76,69,72,75,74,72,73,59,78,76,57,56,61,68,72,58,75,62,64,60,6,14,13,7,9,2,1,0,0,4,4,12,S. Lletget
201818,72,3,3,92.0,66.0,63.0,74.0,30.0,55.0,66,65,60,65,65,74,60,48,57,69,93,92,87,69,86,69,74,79,50,66,31,24,68,65,66,65,28,28,24,7,12,13,15,14,2,1,0,1,7,1,9,A. Musa
201878,72,4,3,64.0,70.0,75.0,75.0,41.0,58.0,76,66,52,78,68,75,76,76,72,77,62,66,74,66,69,74,54,52,62,74,58,40,71,71,70,70,50,34,26,9,13,10,11,8,3,1,2,1,7,4,5,V. Eysseric
201887,72,3,3,74.0,71.0,71.0,73.0,55.0,66.0,69,72,43,72,57,70,73,66,68,75,75,74,79,68,83,70,58,78,66,72,52,60,74,73,77,80,53,59,49,13,8,11,16,10,2,0,2,2,0,1,5,D. Johnson
202088,72,3,3,72.0,68.0,67.0,75.0,39.0,68.0,71,68,45,71,60,77,69,68,44,73,77,67,76,73,75,75,67,75,67,62,63,39,70,71,62,67,43,36,33,7,6,13,6,8,2,1,2,2,11,4,5,F. Klaus
202107,72,3,3,60.0,58.0,67.0,67.0,66.0,80.0,61,53,55,71,49,64,64,53,68,70,64,57,71,70,71,70,75,83,78,63,83,69,60,67,45,67,68,66,67,9,13,13,16,12,2,1,2,0,2,4,19,A. Morales
202135,72,3,3,68.0,67.0,70.0,72.0,75.0,75.0,66,55,68,74,74,73,64,64,72,74,68,68,70,68,65,78,65,70,75,77,86,74,73,68,68,73,76,77,76,15,10,5,14,11,1,1,0,0,4,4,12,S. Sturaro
202151,72,3,3,73.0,63.0,66.0,70.0,70.0,69.0,72,48,50,71,68,69,76,80,72,70,73,73,73,67,73,85,70,67,64,81,85,65,41,41,46,68,73,74,74,11,7,15,10,14,2,0,2,2,6,4,12,K. Stafylidis
202873,72,3,1,0.0,0.0,0.0,0.0,0.0,0.0,12,13,13,27,11,17,13,16,20,18,49,46,48,69,43,48,67,31,76,15,41,20,11,10,20,52,12,10,10,72,68,64,72,74,1,1,2,2,5,8,8,K. Müller
202994,72,3,4,89.0,68.0,64.0,72.0,57.0,69.0,64,70,62,66,61,72,67,57,56,67,89,89,89,65,71,65,73,78,63,68,70,55,74,66,67,72,54,58,57,7,11,15,7,12,1,1,0,2,11,1,10,Han Kyo Won
203024,72,3,3,49.0,54.0,72.0,72.0,66.0,70.0,59,49,37,74,31,70,72,74,73,71,47,50,78,76,86,65,85,74,68,58,68,68,62,80,50,75,68,73,63,12,15,13,8,11,2,1,2,2,2,4,11,Isaías
203431,72,3,3,82.0,72.0,71.0,71.0,38.0,74.0,70,73,37,71,66,72,75,78,68,70,83,81,77,64,65,71,59,71,78,70,73,57,70,73,73,65,53,20,12,15,7,12,10,15,3,1,2,1,0,4,5,Leandro
203751,72,3,3,71.0,46.0,65.0,68.0,69.0,68.0,72,44,57,67,41,68,69,61,57,68,68,73,69,69,73,47,70,76,69,47,56,67,60,62,52,62,70,74,68,8,10,8,4,8,2,0,2,2,9,1,19,C. Townsend
203796,72,4,3,65.0,69.0,73.0,75.0,60.0,60.0,69,66,51,77,66,73,79,70,71,78,68,63,80,74,80,73,42,64,55,70,73,66,68,69,74,69,55,66,53,11,6,8,13,14,2,0,2,2,4,4,12,F. Gutiérrez
203889,72,3,3,71.0,73.0,61.0,72.0,24.0,69.0,51,76,73,67,71,70,51,55,57,72,69,73,82,64,75,71,84,67,75,67,55,18,73,66,70,72,18,20,21,14,14,7,15,12,1,1,0,1,14,1,0,Y. Touzghar
204030,72,3,3,77.0,61.0,66.0,72.0,69.0,67.0,63,54,58,71,47,73,56,57,68,70,78,77,74,68,78,75,74,72,62,71,70,61,64,63,41,62,70,75,72,9,9,9,15,14,3,1,2,0,10,4,19,S. Kitsiou
204092,72,3,1,0.0,0.0,0.0,0.0,0.0,0.0,20,18,15,38,13,19,29,8,34,31,47,38,31,67,33,50,73,31,74,16,39,19,11,41,30,54,10,15,13,71,70,67,71,76,1,1,2,2,5,5,8,J. Blaswich
204193,72,3,3,58.0,47.0,64.0,67.0,71.0,72.0,57,35,58,73,56,65,56,49,68,67,65,53,69,65,69,58,79,76,68,58,77,75,49,59,55,73,74,70,70,15,13,11,13,6,2,1,2,0,2,1,11,T. Trybull
204233,72,5,4,78.0,63.0,69.0,79.0,24.0,37.0,72,63,39,72,52,80,69,58,67,78,83,74,88,62,81,70,31,45,35,61,32,21,67,67,55,66,24,20,22,6,6,7,8,9,2,1,2,2,11,1,9,C. Musonda
204334,72,4,1,0.0,0.0,0.0,0.0,0.0,0.0,12,8,15,28,12,12,12,14,17,20,49,42,41,67,39,46,66,36,61,10,38,12,10,22,17,33,10,15,14,74,69,61,71,74,1,1,2,2,5,5,8,I. Gelios
204387,72,3,3,63.0,65.0,73.0,73.0,56.0,58.0,69,67,49,76,49,74,65,71,72,75,68,58,70,70,64,58,57,70,58,71,45,60,74,76,60,76,59,59,41,8,11,14,6,8,2,1,2,1,4,1,10,Juan Carlos
204401,72,3,3,82.0,60.0,66.0,74.0,65.0,50.0,72,50,48,69,47,73,59,43,66,72,82,82,85,70,89,75,77,73,31,69,62,69,68,64,53,64,67,65,66,13,12,16,7,16,1,1,2,2,10,0,10,Diogo Figueiras
204496,72,3,2,32.0,45.0,53.0,46.0,74.0,75.0,46,36,76,64,42,38,39,54,61,56,33,31,40,71,34,71,44,47,92,43,74,71,34,40,52,63,76,73,72,12,14,6,15,11,1,1,2,2,1,5,15,P. Bauer
204513,72,2,1,0.0,0.0,0.0,0.0,0.0,0.0,10,10,13,34,10,11,12,11,29,22,48,42,35,67,39,47,54,21,71,11,35,23,11,35,18,58,9,11,11,74,71,63,68,75,1,1,2,2,5,5,8,M. Dupé
204523,72,4,3,53.0,69.0,75.0,72.0,64.0,52.0,62,68,48,78,42,70,78,81,75,75,55,52,69,74,72,70,67,34,58,75,57,66,69,78,69,69,59,72,62,7,13,8,11,7,2,1,2,2,4,1,12,Rubén Pardo
204526,72,3,4,80.0,67.0,68.0,74.0,62.0,55.0,71,66,56,69,51,76,80,75,65,70,80,80,82,70,72,74,66,76,40,68,65,67,67,61,58,75,70,53,57,7,12,13,12,8,3,1,0,2,11,4,12,Hervías
204542,72,1,3,64.0,66.0,75.0,73.0,66.0,76.0,77,65,53,75,59,72,70,69,74,69,67,62,84,73,76,75,83,83,70,59,81,69,69,77,70,74,72,63,66,7,8,16,11,7,3,0,2,0,4,4,12,Y. Yotún
204555,72,2,4,64.0,67.0,77.0,80.0,55.0,65.0,75,59,58,80,69,79,85,77,74,81,68,60,83,69,85,82,56,63,70,70,59,54,64,72,59,76,47,61,55,5,11,11,14,10,2,0,0,2,4,2,5,R. Álvarez
204771,72,3,3,76.0,60.0,71.0,72.0,61.0,78.0,65,57,53,75,54,69,66,58,71,73,76,76,81,73,80,71,64,92,71,55,79,73,64,73,58,75,43,70,69,10,7,6,6,12,2,1,0,0,4,1,19,R. Baca
204830,72,3,4,83.0,68.0,67.0,75.0,34.0,55.0,70,66,55,66,50,76,67,70,61,75,84,83,84,67,71,76,69,63,50,67,55,39,68,68,70,67,35,26,25,6,7,13,10,7,2,1,2,1,7,1,9,Vadillo
205081,72,5,3,76.0,72.0,69.0,71.0,38.0,75.0,68,72,66,71,72,73,58,60,73,74,73,78,63,68,61,74,65,76,80,67,64,53,74,68,75,69,36,26,23,14,8,13,10,7,2,1,0,1,14,7,0,Diego Oliveira
205212,72,3,4,85.0,68.0,72.0,75.0,37.0,43.0,73,70,32,73,46,74,78,74,72,72,87,84,89,67,90,67,71,36,34,71,67,28,68,66,71,65,59,23,36,6,11,7,7,15,3,1,0,1,11,0,9,David Ferreiro
205215,72,2,2,41.0,30.0,54.0,53.0,72.0,83.0,44,25,78,63,27,51,43,32,61,62,45,38,33,68,36,43,82,86,85,26,73,68,34,51,46,63,73,71,72,16,13,15,15,9,1,0,2,0,1,5,15,Igor Rossi
205365,72,3,3,76.0,70.0,70.0,71.0,36.0,60.0,74,67,48,69,67,72,68,69,64,70,77,76,75,67,70,75,59,70,58,76,53,32,71,73,59,74,35,38,31,11,14,13,11,6,2,1,0,1,8,4,5,J. Kopic
205401,72,3,3,72.0,71.0,66.0,77.0,36.0,63.0,64,69,59,73,59,78,70,52,60,76,68,76,73,69,82,74,39,64,74,78,39,34,70,65,59,78,32,36,25,8,9,11,9,12,2,1,2,1,7,7,5,Vako
205478,72,4,3,68.0,72.0,59.0,68.0,27.0,77.0,55,75,76,67,67,68,56,53,44,72,60,74,66,68,47,72,58,58,87,65,78,23,73,64,67,66,17,25,20,7,7,9,15,13,1,1,0,1,14,5,6,M. Krmenčík
205551,72,3,3,81.0,64.0,65.0,70.0,65.0,73.0,69,60,61,65,55,68,66,69,59,71,83,80,76,67,81,74,84,88,70,67,59,68,63,63,67,67,65,63,64,12,13,9,13,16,2,1,0,2,10,4,19,Álvaro Lemos
205585,72,3,2,48.0,47.0,73.0,65.0,63.0,74.0,70,37,46,75,34,59,62,68,78,67,53,43,71,73,85,57,71,78,69,61,82,68,49,72,50,74,66,64,61,14,9,15,10,9,2,1,2,0,2,3,11,J. Price
205594,72,3,3,65.0,67.0,68.0,70.0,71.0,76.0,59,66,75,72,55,71,52,68,69,72,67,63,64,72,65,76,60,81,74,70,80,74,68,71,47,72,66,72,69,15,8,12,7,14,1,1,0,2,4,2,12,Dener
205601,72,3,3,82.0,66.0,68.0,75.0,34.0,40.0,68,63,47,70,58,76,70,58,61,72,86,78,86,65,87,72,65,50,31,66,43,35,73,71,70,64,30,33,32,13,12,12,10,9,2,0,2,1,8,0,9,C. Atsu
205726,72,3,3,69.0,59.0,73.0,73.0,60.0,62.0,64,50,51,76,56,69,74,71,77,74,73,65,83,72,79,68,50,75,57,68,62,64,65,75,67,77,61,60,57,10,15,10,8,11,2,1,0,2,4,1,12,G. Brugman
205756,72,3,3,53.0,56.0,66.0,65.0,72.0,73.0,58,46,76,68,43,63,68,68,70,68,54,52,59,70,56,76,53,65,77,64,76,72,41,64,60,77,73,71,71,11,14,6,9,9,2,0,2,0,1,5,11,S. Denswil
205934,72,3,3,71.0,40.0,61.0,69.0,70.0,67.0,72,30,63,68,39,68,54,39,61,70,71,71,68,69,71,57,73,72,61,40,72,70,53,44,47,69,70,72,71,5,5,5,5,5,1,0,2,2,6,1,14,N. Murru
205985,72,3,3,58.0,71.0,61.0,66.0,37.0,83.0,46,74,77,69,66,65,48,35,59,68,48,67,63,74,51,71,69,78,88,63,78,32,76,72,72,73,45,25,20,11,16,11,12,8,1,1,2,0,14,5,6,I. Kiese Thelin
206085,72,4,3,78.0,67.0,68.0,74.0,61.0,63.0,74,64,44,67,50,77,74,65,60,72,77,78,75,68,75,73,50,75,61,70,56,62,68,68,68,65,63,66,54,13,16,13,10,6,2,1,0,2,11,1,10,J. Murphy
206171,72,3,3,67.0,64.0,64.0,70.0,69.0,75.0,51,62,69,74,31,70,42,37,70,73,65,68,59,70,76,74,74,81,73,71,74,69,60,65,48,72,67,72,70,9,11,14,9,12,2,1,0,0,2,4,19,Júnior Urso
206222,72,2,2,66.0,52.0,59.0,61.0,72.0,73.0,68,49,71,72,44,55,46,43,60,66,66,66,62,69,64,62,78,66,73,47,82,72,61,35,48,67,74,73,68,15,14,9,13,11,2,0,2,0,1,4,13,Bigas
206463,72,3,3,75.0,62.0,72.0,77.0,65.0,66.0,69,61,55,73,58,75,73,62,72,76,82,70,90,66,84,66,78,77,58,62,71,68,66,76,59,71,64,68,67,13,12,6,7,13,2,0,0,2,0,1,12,J. Dudziak
206506,72,3,3,63.0,64.0,72.0,74.0,66.0,68.0,71,60,51,74,59,72,66,64,71,74,62,63,80,70,79,70,49,76,66,68,70,69,67,72,61,71,67,68,66,6,11,11,11,10,2,0,2,2,4,4,12,T. Dingomé
206529,72,3,3,76.0,72.0,48.0,70.0,27.0,71.0,36,80,70,56,52,71,49,37,43,69,78,74,70,71,77,72,87,69,78,59,53,14,74,51,67,67,31,19,17,16,12,9,13,11,1,1,2,1,14,7,18,F. Boli
206606,72,2,2,55.0,73.0,50.0,60.0,34.0,79.0,31,75,79,63,64,59,46,31,43,68,46,62,46,72,34,83,52,59,92,63,78,23,73,58,62,72,26,38,21,14,10,15,11,15,1,0,2,2,14,5,6,P. Hofmann
206662,72,3,2,42.0,28.0,51.0,53.0,71.0,86.0,26,23,74,71,30,44,24,25,70,63,47,37,55,67,48,40,71,83,91,20,79,75,39,42,34,67,70,71,65,10,16,15,10,12,1,1,1,0,1,5,15,M. Hedges
207516,72,3,3,72.0,72.0,50.0,72.0,26.0,71.0,37,74,68,65,66,69,67,38,35,73,74,71,75,74,74,70,77,69,74,69,64,24,76,47,69,77,15,26,22,12,10,7,7,14,1,1,0,1,14,4,0,J. Świerczok
